Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Monitoring energy (nm),2nd Excitation max. (nm),Formula
12.05,8,0.05,7.95,220,74,8,66,532.0427693,183.84,15.999,167.841,740,185,60,125,7.27,3.44,0,3.44,17,6,1,5,38.4413417,13.618054,5.1390767,8.4789773,290.15,148,3.15,144.85,683.5099693,367.68,7.5982,360.0818,1119.25,480,9.25,470.75,33.05,27.52,0,27.52,63.1,48,0.1,47.9,136.244884,108.944432,0.28351925,108.6609128,298,613,396,NaGdW2O8Eu0.05
10,6,0.14,5.86,187,64,8,56,438.46,157.25,15.999,141.251,700,185,60,125,7.83,3.44,0,3.44,26,12,2,10,41.660554,13.618054,5.670385,7.947669,227.86,119.04,8.82,110.22,523.00096,292.485,21.27496,271.21004,995.7,360,25.9,334.1,26.062,20.64,0,20.64,56,36,0.28,35.72,110.1631175,81.708324,0.7938539,80.9144701,298,613,396,Gd1.86ZnTiO6Eu0.14
8.12,4,0.12,3.88,116,63,8,55,259.1157693,151.964,15.999,135.965,715,185,60,125,7.27,3.44,0,3.44,15,6,1,5,38.6923539,13.618054,5.1390767,8.4789773,95.56,32,7.56,24.44,196.3742186,63.996,18.23568,45.76032,912.2,360,22.2,337.8,18.52,13.76,0,13.76,32.24,24,0.24,23.76,79.6956538,54.472216,0.6804462,53.7917698,298,613,460,Na2CaSiO4Eu0.12
16.5,10.5,0.15,10.35,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,385.9,162.45,9.45,153,887.1868995,395.8805895,22.7946,373.0859895,1683.5,630,27.75,602.25,44.035,36.12,0,36.12,83.85,63,0.3,62.7,180.0543168,142.989567,0.85055775,142.1390093,298,613,463,La2.85YSnNbO10.5Eu0.15
16.5,10.5,0.15,10.35,265,64,8,56,625.73521,157.25,15.999,141.251,895,185,60,125,9.42,3.44,0,3.44,22,6,2,4,45.758262,13.618054,5.670385,7.947669,405.85,182.4,9.45,172.95,939.46881,448.1625,22.7946,425.3679,1640.75,630,27.75,602.25,44.32,36.12,0,36.12,81,63,0.3,62.7,181.6870704,142.989567,0.85055775,142.1390093,298,613,463,Gd2.85YSnNbO10.5Eu0.15
16.5,10.5,0.15,10.35,240,63,8,55,557.39105,151.964,15.999,135.965,895,185,60,125,9.44,3.44,0,3.44,23,6,2,4,45.825726,13.618054,5.670385,7.947669,334.6,111.15,9.45,101.7,744.687954,253.381644,22.7946,230.587044,1640.75,630,27.75,602.25,44.377,36.12,0,36.12,83.85,63,0.3,62.7,181.8793428,142.989567,0.85055775,142.1390093,298,613,463,Y2.85YSnNbO10.5Eu0.15
16.5,10.5,0.15,10.35,272,71,8,63,643.45201,174.9668,15.999,158.9678,890,185,60,125,9.22,3.44,0,3.44,22,6,2,4,45.034337,13.618054,5.425871,8.192183,425.8,202.35,9.45,192.9,989.96169,498.65538,22.7946,475.86078,1626.5,630,27.75,602.25,43.75,36.12,0,36.12,81,63,0.3,62.7,179.6238841,142.989567,0.85055775,142.1390093,298,613,463,Lu2.85YSnNbO10.5Eu0.15
16.5,10.5,0.1,10.4,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,385.6,165.3,6.3,159,886.533973,402.825863,15.1964,387.629463,1684,630,18.5,611.5,44.09,36.12,0,36.12,83.9,63,0.2,62.8,180.0496425,142.989567,0.5670385,142.4225285,298,613,463,La2.9YSnNbO10.5Eu0.1
16.5,10.5,0.3,10.2,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,386.8,153.9,18.9,135,889.145679,375.044769,45.5892,329.455569,1682,630,55.5,574.5,43.87,36.12,0,36.12,83.7,63,0.6,62.4,180.0683395,142.989567,1.7011155,141.2884515,298,613,463,La2.7YSnNbO10.5Eu0.3
16.5,10.5,0.5,10,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,388,142.5,31.5,111,891.757385,347.263675,75.982,271.281675,1680,630,92.5,537.5,43.65,36.12,0,36.12,83.5,63,1,62,180.0870365,142.989567,2.8351925,140.1543745,298,613,463,La2.5YSnNbO10.5Eu0.5
16.5,10.5,0.75,9.75,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,389.5,128.25,39,89.25,895.0220175,312.5373075,88.90584,223.6314675,1677.5,630,138.75,491.25,43.375,36.12,0,36.12,83.25,63,1.5,61.5,180.1104078,142.989567,4.25278875,138.7367783,298,613,463,La2.25YSnNbO10.5Eu0.75
16.5,10.5,1,9.5,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,391,114,39,75,898.28665,277.81094,88.90584,188.9051,1675,630,145,485,43.1,36.12,0,36.12,83,63,2,61,180.133779,142.989567,5.670385,137.319182,298,613,463,La2YSnNbO10.5Eu1
16.5,10.5,1,9.5,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,392.5,99.75,39,60.75,901.5512825,243.0845725,88.90584,154.1787325,1672.5,630,145,485,42.825,36.12,0,36.12,82.75,63,2.5,60.5,180.1571503,142.989567,6.21726,136.772307,298,613,463,La1.75YSnNbO10.5Eu1.25
20.98,13,0.02,12.98,143,63,8,55,323.9371393,151.964,15.999,135.965,750,185,60,125,6.97,3.44,0,3.44,16,6,1,5,37.2995209,13.618054,5.1390767,8.4789773,330.64,164,1.26,162.74,707.5259432,371.62548,3.03928,368.5862,2076.5,780,3.7,776.3,54.9414,44.72,0,44.72,103.98,78,0.04,77.96,226.4629289,177.034702,0.1134077,176.9212943,298,613,465,Na1.98Ca1.98Nb4O13Eu0.02
20.96,13,0.04,12.96,143,63,8,55,323.9371393,151.964,15.999,135.965,750,185,60,125,6.97,3.44,0,3.44,16,6,1,5,37.2995209,13.618054,5.1390767,8.4789773,331.28,164,2.52,161.48,709.3038678,371.62548,6.07856,365.54692,2073,780,7.4,772.6,54.9028,44.72,0,44.72,103.96,78,0.08,77.92,226.3512919,177.034702,0.2268154,176.8078866,298,613,465,Na1.96Ca1.96Nb4O13Eu0.04
20.94,13,0.06,12.94,143,63,8,55,323.9371393,151.964,15.999,135.965,750,185,60,125,6.97,3.44,0,3.44,16,6,1,5,37.2995209,13.618054,5.1390767,8.4789773,331.92,164,3.78,160.22,711.0817924,371.62548,9.11784,362.50764,2069.5,780,11.1,768.9,54.8642,44.72,0,44.72,103.94,78,0.12,77.88,226.239655,177.034702,0.3402231,176.6944789,298,613,465,Na1.94Ca1.94Nb4O13Eu0.06
20.92,13,0.08,12.92,143,63,8,55,323.9371393,151.964,15.999,135.965,750,185,60,125,6.97,3.44,0,3.44,16,6,1,5,37.2995209,13.618054,5.1390767,8.4789773,332.56,164,5.04,158.96,712.859717,371.62548,12.15712,359.46836,2066,780,14.8,765.2,54.8256,44.72,0,44.72,103.92,78,0.16,77.84,226.128018,177.034702,0.4536308,176.5810712,298,613,465,Na1.92Ca1.92Nb4O13Eu0.08
20.9,13,0.1,12.9,143,63,8,55,323.9371393,151.964,15.999,135.965,750,185,60,125,6.97,3.44,0,3.44,16,6,1,5,37.2995209,13.618054,5.1390767,8.4789773,333.2,164,6.3,157.7,714.6376416,371.62548,15.1964,356.42908,2062.5,780,18.5,761.5,54.787,44.72,0,44.72,103.9,78,0.2,77.8,226.0163811,177.034702,0.5670385,176.4676635,298,613,465,Na1.9Ca1.9Nb4O13Eu0.1
20.88,13,0.12,12.88,143,63,8,55,323.9371393,151.964,15.999,135.965,750,185,60,125,6.97,3.44,0,3.44,16,6,1,5,37.2995209,13.618054,5.1390767,8.4789773,333.84,164,7.56,156.44,716.4155662,371.62548,18.23568,353.3898,2059,780,22.2,757.8,54.7484,44.72,0,44.72,103.88,78,0.24,77.76,225.9047442,177.034702,0.6804462,176.3542558,298,613,465,Na1.88Ca1.88Nb4O13Eu0.12
11,6,0.3,5.7,182,63,5,58,427.9956093,151.964,10.81,141.154,905,215,60,155,8.52,3.44,0,3.44,17,6,1,5,44.1544587,13.618054,5.1390767,8.4789773,180.8,56,10,46,410.9773213,137.327,21.62,115.707,1108.5,360,54,306,26.906,20.64,0,20.64,47.3,36,0.9,35.1,114.4895502,81.708324,1.865178,79.843146,298,613,465,NaBaY0.3B2O6Eu0.7
11,6,0.3,5.7,190,63,5,58,444.10414,151.964,10.81,141.154,945,220,60,160,8.41,3.44,0,3.44,17,6,1,5,43.35604554,13.618054,4.34066354,9.27739046,188.8,56,10,46,427.085852,137.327,21.62,115.707,1148.5,360,54,306,26.796,20.64,0,20.64,47.3,36,0.9,35.1,113.691137,81.708324,1.865178,79.843146,298,613,465,KBaY0.3B2O6Eu0.7
19.25,12,0.25,11.75,177,64,8,56,421.163,157.25,15.999,141.251,570,185,60,125,6.8,3.44,0,3.44,16,6,2,4,32.530665,13.618054,5.670385,7.947669,537.75,384,15.75,368.25,1269.429,943.5,37.991,905.509,1991.25,1080,46.25,1033.75,50.64,41.28,0,41.28,90.5,72,0.5,71.5,208.8254503,163.416648,1.41759625,161.9990518,298,613,465,Gd6MoO12Eu0.25
46,28,0.1,27.9,109,63,3,60,245.954762,151.964,6.94,145.024,670,185,60,125,7.61,3.44,0,3.44,16,6,1,5,41.27999496,13.618054,5.391714761,8.226339239,536.3,224,3,221,1083.696934,447.972,6.94,441.032,4325.5,1782,18.5,1763.5,122.53,96.32,0,96.32,224,168,0.2,167.8,521.1913037,381.305512,0.5670385,380.7384735,298,613,465,Ca9.9LiP7O28Eu0.1
22,14,0.1,13.9,206,64,8,56,483.49937,157.25,15.999,141.251,705,185,60,125,7.89,3.44,0,3.44,27,12,2,10,41.591284,13.618054,5.670385,7.947669,486.9,185.6,6.3,179.3,1104.68651,456.025,15.1964,440.8286,2085.5,840,18.5,821.5,59.74,48.16,0,48.16,129,84,0.2,83.8,248.1191509,190.652756,0.5670385,190.0857175,298,613,465,Gd2.9Zn2Nb3O14Eu0.1
22,14,0.2,13.8,206,64,8,56,483.49937,157.25,15.999,141.251,705,185,60,125,7.89,3.44,0,3.44,27,12,2,10,41.591284,13.618054,5.670385,7.947669,486.8,179.2,12.6,166.6,1104.15791,440.3,30.3928,409.9072,2086,840,37,803,59.62,48.16,0,48.16,129,84,0.4,83.6,248.0712098,190.652756,1.134077,189.518679,298,613,465,Gd2.8Zn2Nb3O14Eu0.2
22,14,0.3,13.7,206,64,8,56,483.49937,157.25,15.999,141.251,705,185,60,125,7.89,3.44,0,3.44,27,12,2,10,41.591284,13.618054,5.670385,7.947669,486.7,172.8,18.9,153.9,1103.62931,424.575,45.5892,378.9858,2086.5,840,55.5,784.5,59.5,48.16,0,48.16,129,84,0.6,83.4,248.0232687,190.652756,1.7011155,188.9516405,298,613,465,Gd2.7Zn2Nb3O14Eu0.3
22,14,0.4,13.6,206,64,8,56,483.49937,157.25,15.999,141.251,705,185,60,125,7.89,3.44,0,3.44,27,12,2,10,41.591284,13.618054,5.670385,7.947669,486.6,166.4,25.2,141.2,1103.10071,408.85,60.7856,348.0644,2087,840,74,766,59.38,48.16,0,48.16,129,84,0.8,83.2,247.9753276,190.652756,2.268154,188.384602,298,613,465,Gd2.6Zn2Nb3O14Eu0.4
22,14,0.5,13.5,206,64,8,56,483.49937,157.25,15.999,141.251,705,185,60,125,7.89,3.44,0,3.44,27,12,2,10,41.591284,13.618054,5.670385,7.947669,486.5,160,31.5,128.5,1102.57211,393.125,75.982,317.143,2087.5,840,92.5,747.5,59.26,48.16,0,48.16,129,84,1,83,247.9273865,190.652756,2.8351925,187.8175635,298,613,465,Gd2.5Zn2Nb3O14Eu0.5
28.005,17,0.005,16.995,191,63,8,55,438.833,151.964,15.999,135.965,885,215,60,155,8.88,3.44,0,3.44,28,12,2,10,48.1591402,13.618054,5.211664,8.40639,412.315,136,0.315,135.685,886.74482,274.654,0.75982,273.89418,2560.925,1020,0.925,1019.075,75.96,58.48,0,58.48,156.01,102,0.01,101.99,315.7702491,231.506918,0.028351925,231.4785661,298,613,466,Ba2CaZn2Si6O17Eu0.005
28.01,17,0.01,16.99,191,63,8,55,438.833,151.964,15.999,135.965,885,215,60,155,8.88,3.44,0,3.44,28,12,2,10,48.1591402,13.618054,5.211664,8.40639,412.63,136,0.63,135.37,887.50464,274.654,1.51964,273.13436,2561.85,1020,1.85,1018.15,75.96,58.48,0,58.48,156.02,102,0.02,101.98,315.7986011,231.506918,0.05670385,231.4502142,298,613,466,Ba2CaZn2Si6O17Eu0.01
28.03,17,0.03,16.97,191,63,8,55,438.833,151.964,15.999,135.965,885,215,60,155,8.88,3.44,0,3.44,28,12,2,10,48.1591402,13.618054,5.211664,8.40639,413.89,136,1.89,134.11,890.54392,274.654,4.55892,270.09508,2565.55,1020,5.55,1014.45,75.96,58.48,0,58.48,156.06,102,0.06,101.94,315.9120088,231.506918,0.17011155,231.3368065,298,613,466,Ba2CaZn2Si6O17Eu0.03
28.05,17,0.05,16.95,191,63,8,55,438.833,151.964,15.999,135.965,885,215,60,155,8.88,3.44,0,3.44,28,12,2,10,48.1591402,13.618054,5.211664,8.40639,415.15,136,3.15,132.85,893.5832,274.654,7.5982,267.0558,2569.25,1020,9.25,1010.75,75.96,58.48,0,58.48,156.1,102,0.1,101.9,316.0254165,231.506918,0.28351925,231.2233988,298,613,466,Ba2CaZn2Si6O17Eu0.05
28.07,17,0.07,16.93,191,63,8,55,438.833,151.964,15.999,135.965,885,215,60,155,8.88,3.44,0,3.44,28,12,2,10,48.1591402,13.618054,5.211664,8.40639,416.41,136,4.41,131.59,896.62248,274.654,10.63748,264.01652,2572.95,1020,12.95,1007.05,75.96,58.48,0,58.48,156.14,102,0.14,101.86,316.1388242,231.506918,0.39692695,231.1099911,298,613,466,Ba2CaZn2Si6O17Eu0.07
28.09,17,0.09,16.91,191,63,8,55,438.833,151.964,15.999,135.965,885,215,60,155,8.88,3.44,0,3.44,28,12,2,10,48.1591402,13.618054,5.211664,8.40639,417.67,136,5.67,130.33,899.66176,274.654,13.67676,260.97724,2576.65,1020,16.65,1003.35,75.96,58.48,0,58.48,156.18,102,0.18,101.82,316.2522319,231.506918,0.51033465,230.9965834,298,613,466,Ba2CaZn2Si6O17Eu0.09
28.11,17,0.11,16.89,191,63,8,55,438.833,151.964,15.999,135.965,885,215,60,155,8.88,3.44,0,3.44,28,12,2,10,48.1591402,13.618054,5.211664,8.40639,418.93,136,6.93,129.07,902.70104,274.654,16.71604,257.93796,2580.35,1020,20.35,999.65,75.96,58.48,0,58.48,156.22,102,0.22,101.78,316.3656396,231.506918,0.62374235,230.8831757,298,613,466,Ba2CaZn2Si6O17Eu0.11
19,12,0.5,11.5,252,74,8,66,602.63347,183.84,15.999,167.841,925,200,60,140,8.5,3.44,0,3.44,21,6,2,4,46.0704712,13.618054,5.5769,8.041154,423,148,24,124,980.238205,367.68,48.61,319.07,1875,720,92.5,627.5,49.9,41.28,0,41.28,95.5,72,1,71,211.3325877,163.416648,2.8351925,160.5814555,298,613,530,SrLa1.5Mg2W2O12Eu0.5
7,4,0.3,3.7,197,63,8,55,461.079,151.964,15.999,135.965,765,200,60,140,7.16,3.44,0,3.44,24,12,2,10,39.9161052,13.618054,5.5386,8.079454,171.1,58,9,49,391.9832,140.116,19.614,120.502,801,280,40.5,239.5,16.705,13.76,0,13.76,33,24,0.6,23.4,72.50300528,54.472216,1.7011155,52.7711005,298,614,280,Sr1.4Zn0.3CeO4Eu0.3
13,8,0.3,7.7,218,74,8,66,510.780902,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854,13.618054,4.34066354,9.27739046,246.8,74,11.7,62.3,554.048914,183.84,26.671752,157.168248,1338.5,480,54,426,33.416,27.52,0,27.52,63.3,48,0.9,47.1,141.8109226,108.944432,1.865178,107.079254,298,614,382,K2Y0.3WO8PEu0.7
10,6,0.05,5.95,216,74,3,71,511.743,183.84,6.94,176.9,860,200,60,140,8.72,3.44,0,3.44,29,12,1,11,47.63324996,13.618054,5.391714761,8.226339239,227.5,74,0.15,73.85,519.6372,183.84,0.347,183.493,1026.5,380,7.25,372.75,25.844,20.64,0,20.64,57.95,36,0.05,35.95,110.3399057,81.708324,0.269585738,81.43873826,298,614,393,Sr1.9ZnWO6Li0.05Eu0.05
10.25,6,0.25,5.75,173,63,8,55,407.488,151.964,15.999,135.965,735,200,60,140,7.8,3.44,0,3.44,18,6,2,4,41.6392012,13.618054,5.670385,7.947669,203.75,76,12,64,461.13,175.24,24.305,150.935,1096.25,400,46.25,353.75,25.95,20.64,0,20.64,48.5,36,0.5,35.5,111.1715497,81.708324,1.41759625,80.29072775,298,614,394,Sr2MgTeO6Eu0.25
10,6,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,221.1,72.2,0.15,72.05,502.0592,166.478,0.347,166.131,1028.5,380,7.25,372.75,25.936,20.64,0,20.64,57.95,36,0.05,35.95,110.1855857,81.708324,0.269585738,81.43873826,298,614,462,Sr1.9ZnW0.8Mo0.2O6Li0.05Eu0.05
10,6,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,214.7,72.2,0.15,72.05,484.4812,166.478,0.347,166.131,1030.5,380,7.25,372.75,26.028,20.64,0,20.64,57.95,36,0.05,35.95,110.0312657,81.708324,0.269585738,81.43873826,298,614,462,Sr1.9ZnW0.6Mo0.4O6Li0.05Eu0.05
10,6,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,208.3,72.2,0.15,72.05,466.9032,166.478,0.347,166.131,1032.5,380,7.25,372.75,26.12,20.64,0,20.64,57.95,36,0.05,35.95,109.8769457,81.708324,0.269585738,81.43873826,298,614,462,Sr1.9ZnW0.4Mo0.6O6Li0.05Eu0.05
10,6,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,201.9,72.2,0.15,72.05,449.3252,166.478,0.347,166.131,1034.5,380,7.25,372.75,26.212,20.64,0,20.64,57.95,36,0.05,35.95,109.7226257,81.708324,0.269585738,81.43873826,298,614,462,Sr1.9ZnW0.2Mo0.8O6Li0.05Eu0.05
10,6,0.05,5.95,184,63,3,60,423.853,151.964,6.94,145.024,870,200,60,140,9.18,3.44,0,3.44,29,12,1,11,46.86164996,13.618054,5.391714761,8.226339239,195.5,72.2,0.15,72.05,431.7472,166.478,0.347,166.131,1036.5,380,7.25,372.75,26.304,20.64,0,20.64,57.95,36,0.05,35.95,109.5683057,81.708324,0.269585738,81.43873826,298,614,462,Sr1.9ZnMoO6Li0.05Eu0.05
6.08,4,0.08,3.92,165,74,8,66,391.881,183.84,15.999,167.841,560,185,60,125,6.14,3.44,0,3.44,16,6,2,4,33.2656242,13.618054,5.670385,7.947669,131.04,74,5.04,68.96,300.07112,183.84,12.15712,171.68288,569.8,240,14.8,225.2,16.46,13.76,0,13.76,32.16,24,0.16,23.84,68.903032,54.472216,0.4536308,54.0185852,298,614,463,CaWO4Eu0.08
6.08,4,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,127.84,66.6,4.2,62.4,291.28212,165.456,9.595,155.861,570.8,240,14.5,225.5,16.506,13.76,0,13.76,32.16,24,0.16,23.84,68.825872,54.472216,0.4536308,54.0185852,298,614,463,CaW0.9Mo0.1O4Eu0.08
6.08,4,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,121.44,51.8,5.04,46.76,273.70412,128.688,12.15712,116.53088,572.8,240,14.8,225.2,16.598,13.76,0,13.76,32.16,24,0.16,23.84,68.671552,54.472216,0.4536308,54.0185852,298,614,463,CaW0.7Mo0.3O4Eu0.08
6.08,4,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,111.84,32,5.04,26.96,247.33712,73.536,12.15712,61.37888,575.8,240,14.8,225.2,16.736,13.76,0,13.76,32.16,24,0.16,23.84,68.440072,54.472216,0.4536308,54.0185852,298,614,463,CaW0.4Mo0.6O4Eu0.08
6.08,4,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,105.44,33.6,5.04,28.56,229.75912,76.76,12.15712,64.60288,577.8,240,14.8,225.2,16.828,13.76,0,13.76,32.16,24,0.16,23.84,68.285752,54.472216,0.4536308,54.0185852,298,614,463,CaW0.2Mo0.8O4Eu0.08
6.08,4,0.08,3.92,133,63,8,55,303.991,151.964,15.999,135.965,570,185,60,125,6.6,3.44,0,3.44,16,6,2,4,32.4940242,13.618054,5.670385,7.947669,99.04,42,5.04,36.96,212.18112,95.95,12.15712,83.79288,579.8,240,14.8,225.2,16.92,13.76,0,13.76,32.16,24,0.16,23.84,68.131432,54.472216,0.4536308,54.0185852,298,614,463,CaMoO4Eu0.08
62,36,0.2,35.8,208,73,8,65,490.4944113,180.94788,15.999,164.94888,870,200,60,140,9.01,3.44,0,3.44,21,6,1,5,48.1586389,13.618054,5.1390767,8.4789773,793,288,12.6,275.4,1703.599419,575.964,30.3928,545.5712,6087,2340,37,2303,160.35,123.84,0,123.84,288,216,0.4,215.6,677.9220931,490.249944,1.134077,489.115867,298,614,465,Na13Sr1.8Ta2P9O36Eu0.2
27,16,0.01,15.99,253,64,5,59,612.25547,157.25,10.81,146.44,920,215,60,155,8.67,3.44,0,3.44,18,6,2,4,44.524818,13.618054,5.211664,8.40639,292.43,128,0.63,127.37,646.3305776,255.984,1.51964,254.46436,2121.25,960,1.85,958.15,75.47,55.04,0,55.04,127.08,96,0.02,95.98,303.8818692,217.888864,0.05670385,217.8321602,298,614,466,BaGd0.91La0.08B9O16Eu0.01
27,16,0.01,15.99,235,64,5,59,562.25584,157.25,10.81,146.44,905,215,60,155,8.79,3.44,0,3.44,18,6,2,4,45.165178,13.618054,5.211664,8.40639,290.99,128,0.63,127.37,642.3306072,255.984,1.51964,254.46436,2120.05,960,1.85,958.15,75.4796,55.04,0,55.04,127.08,96,0.02,95.98,303.933098,217.888864,0.05670385,217.8321602,298,614,466,BaGd0.91Y0.08B9O16Eu0.01
15,8,0.04,7.96,122,63,7,56,281.676,151.964,14.007,137.957,560,200,65,135,5.89,3.04,0,3.04,13,5,2,3,34.0510652,14.53413,5.670385,8.863745,203,74.48,2.52,71.96,430.29476,171.7352,6.07856,165.65664,1469.4,550,7.4,542.6,35.682,24.32,0,24.32,64,40,0.08,39.92,168.4202101,116.27304,0.2268154,116.0462246,298,615,308,Sr1.96Si5N8Eu0.04
15,8,0.01,7.99,147,63,7,56,336.614044,151.964,14.007,137.957,700,200,65,135,7.44,3.04,0,3.04,20,7,2,5,41.4850832,14.53413,5.670385,8.863745,202.87,74.1,0.25,73.85,429.9679404,170.859,0.54938044,170.3096196,1468.8,550,1.4,548.6,35.688,24.32,0,24.32,64.05,40,0.07,39.93,168.4376016,116.27304,0.07434018,116.1986998,298,615,308,Sr1.95Si5N8Eu0.04Mn0.01
15,8,0.02,7.98,147,63,7,56,336.614044,151.964,14.007,137.957,700,200,65,135,7.44,3.04,0,3.04,20,7,2,5,41.4850832,14.53413,5.670385,8.863745,202.74,73.72,0.5,73.22,429.6411209,169.9828,1.09876088,168.8840391,1468.2,550,2.8,547.2,35.694,24.32,0,24.32,64.1,40,0.08,39.92,168.4549931,116.27304,0.14868036,116.1243596,298,615,308,Sr1.94Si5N8Eu0.04Mn0.02
15,8,0.03,7.97,147,63,7,56,336.614044,151.964,14.007,137.957,700,200,65,135,7.44,3.04,0,3.04,20,7,2,5,41.4850832,14.53413,5.670385,8.863745,202.61,73.34,0.75,72.59,429.3143013,169.1066,1.64814132,167.4584587,1467.6,550,4.2,545.8,35.7,24.32,0,24.32,64.15,40,0.08,39.92,168.4723846,116.27304,0.22302054,116.0500195,298,615,308,Sr1.93Si5N8Eu0.04Mn0.03
15,8,0.04,7.96,147,63,7,56,336.614044,151.964,14.007,137.957,700,200,65,135,7.44,3.04,0,3.04,20,7,2,5,41.4850832,14.53413,5.670385,8.863745,202.48,72.96,1,71.96,428.9874818,168.2304,2.19752176,166.0328782,1467,550,5.6,544.4,35.706,24.32,0,24.32,64.2,40,0.08,39.92,168.4897761,116.27304,0.2268154,116.0462246,298,615,308,Sr1.92Si5N8Eu0.04Mn0.04
6,4,0.07,3.93,162,63,8,55,374.5227693,151.964,15.999,135.965,770,200,60,140,7.48,3.44,0,3.44,17,6,1,5,37.2148129,13.618054,5.1390767,8.4789773,111.86,42,0.77,41.23,247.5459638,95.95,1.60928385,94.34071615,582.55,240,12.6,227.4,16.8021,13.76,0,13.76,31.93,24,0.07,23.93,67.21889411,54.472216,0.359735369,54.11248063,298,615,360,Sr0.86MoO4Na0.07Eu0.07
13,8,0.01,7.99,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,277.8,82.17,0.63,81.54,634.261598,206.890596,1.51964,205.370956,1355.25,480,1.85,478.15,35.391,27.52,0,27.52,65.97,48,0.02,47.98,142.1471687,108.944432,0.05670385,108.8877282,298,615,362,Rb2Bi0.99PO8MoEu0.01
13,8,0.01,7.99,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,277.8,82.17,0.63,81.54,634.261598,206.890596,1.51964,205.370956,1355.25,480,1.85,478.15,35.391,27.52,0,27.52,65.97,48,0.02,47.98,142.1471687,108.944432,0.05670385,108.8877282,300,615,362,Rb2Bi0.99PO8MoEu0.01
